step,iteration,mean_reward,best_reward,mean_loss,loss_objective,loss_critic,loss_entropy,fps,elapsed_s
6016,1,83.35690307617188,83.35690307617188,8.793681466579438,0.00087120160478662,8.805591475963592,-0.012781262405527134,590.1573629454518,10.193891286849976
12032,2,123.10494995117188,123.10494995117188,10.152237057685852,2.625681617104784e-05,10.164993711312611,-0.012782918708398937,604.72796441574,19.896549701690674
18048,3,120.04499816894531,123.10494995117188,10.30757239262263,-0.00029108176288052215,10.320782005786896,-0.012918549007736146,590.6222767267824,30.5576012134552
24064,4,151.4723358154297,151.4723358154297,9.599307449658712,0.00034791493829470593,9.611803086598714,-0.012843591595689456,587.6136067552154,40.952080965042114
30080,5,163.5763397216797,163.5763397216797,10.006438529491424,0.00027071541285785076,10.019110719362894,-0.01294290426497658,590.0398911802012,50.9796040058136
36096,6,160.99493408203125,163.5763397216797,9.645847340424856,0.0005269095769051805,9.658195555210114,-0.01287511313178887,588.7402174642556,61.31057286262512
42112,7,151.15870666503906,163.5763397216797,10.116544950008393,0.0017869430350203608,10.12734122276306,-0.012583262760502596,592.9099490145297,71.02596282958984
48128,8,153.92556762695312,163.5763397216797,10.176280025641123,-3.9136510084773295e-05,10.188715962568919,-0.012396804996145268,592.1955009344975,81.2704586982727
54144,9,158.2781524658203,163.5763397216797,10.11261875629425,0.004886578798014348,10.12011208931605,-0.012379874909917514,590.0169878901157,91.76684927940369
60160,10,150.512939453125,163.5763397216797,11.004989361763,0.00033331438525207403,11.016890501976013,-0.012234541618575652,591.2194533606427,101.75578570365906
66176,11,161.4839324951172,163.5763397216797,12.003840335210164,0.0003233245046127801,12.015735737482707,-0.012218718828322987,588.2808057507774,112.49049663543701
72192,12,121.64392852783203,163.5763397216797,12.914696137110392,-0.00036859200893377684,12.927504364649455,-0.01243968252868702,588.5568370106834,122.65935158729553
78208,13,135.402587890625,163.5763397216797,12.285678895314534,0.0002756084713534316,12.297836422920227,-0.012433125101961196,587.8578590040063,133.03896307945251
84224,14,141.64883422851562,163.5763397216797,10.021399752298992,-0.0005222908460751797,10.034245312213898,-0.012323294890423615,587.5336561148554,143.35178780555725
90240,15,185.1170196533203,185.1170196533203,10.359466020266215,6.338765531867333e-05,10.371751022338866,-0.01234836463506023,587.6096053261717,153.5713493824005
96256,16,156.7633056640625,185.1170196533203,11.075599535306294,-0.001321179763234189,11.089413873354594,-0.012493201337444285,587.9371330126955,163.71818447113037
102272,17,227.67239379882812,227.67239379882812,10.358237918217977,-0.0006330378284328623,10.371237564086915,-0.012366641770737867,587.7707946801332,173.99979877471924
108288,18,209.3086395263672,227.67239379882812,10.551502871513367,-0.0003373015506185767,10.564496465524037,-0.012656302835481862,587.7580957214396,184.2390615940094
114304,19,230.6138458251953,230.6138458251953,10.36803433895111,-9.072635719369152e-05,10.380784622828166,-0.012659621976005534,587.5861633319869,194.53146982192993
120320,20,230.85025024414062,230.85025024414062,10.685511589050293,-0.0005437844045184955,10.698734784126282,-0.01267942648070554,588.0439017597629,204.61057353019714
126336,21,244.6331329345703,244.6331329345703,9.956134494145711,-0.0010200768097775963,9.969735395908355,-0.012580866971984506,588.168523818738,214.7955813407898
132352,22,240.43634033203125,244.6331329345703,11.000312566757202,7.274887526919812e-05,11.012919569015503,-0.012679787205221752,588.0842399825655,225.05619263648987
138368,23,233.67767333984375,244.6331329345703,11.420419096946716,-0.0007833399377891033,11.433839297294616,-0.012636834188985329,588.6793605046113,235.04815912246704
144384,24,240.9757537841797,244.6331329345703,11.34215973218282,-0.0008919786463011392,11.35532390276591,-0.012272222254735728,588.8064491274919,245.21470546722412
150400,25,245.88258361816406,245.88258361816406,10.917667333285014,-0.00021867631044833284,10.929961490631104,-0.012075481400825084,589.4811262354299,255.1396360397339
156416,26,257.4562072753906,257.4562072753906,10.359160912036895,0.00011058186587150816,10.370927353700003,-0.011876988030659655,590.1271118928265,265.05475997924805
162432,27,247.94232177734375,257.4562072753906,10.472170960903167,-0.0008560400427466271,10.485050086180369,-0.01202305881306529,590.7930750158574,274.938903093338
168448,28,238.6715087890625,257.4562072753906,10.595487558841706,-0.0008326887365361061,10.608330869674683,-0.01201064489626636,591.0694995639583,284.9884829521179
174464,29,233.978271484375,257.4562072753906,10.651719069480896,-0.0009237717724907964,10.66442993481954,-0.01178711502191921,591.5851785351277,294.90934920310974
180480,30,206.24136352539062,257.4562072753906,11.575979912281037,-0.0008972325437732891,11.5887660185496,-0.011888821772299708,591.8463629898513,304.94400453567505
186496,31,226.49981689453125,257.4562072753906,10.801626173655192,-0.0008476873855779554,10.814118282000225,-0.011644396892127892,592.2606906955264,314.8883640766144
192512,32,207.73330688476562,257.4562072753906,11.360832341512044,-0.0006144414743753767,11.373038045565288,-0.011591240445462366,591.8446437452158,325.2745497226715
198528,33,214.57650756835938,257.4562072753906,12.208038767178854,-0.001459911302962106,12.221094719568889,-0.011596028390340508,591.2384813727516,335.78328585624695
204544,34,282.9822998046875,282.9822998046875,8.653209694226582,0.0002746369462167627,8.664387583732605,-0.011452533747069537,590.8678060984973,346.17557072639465
210560,35,244.8941192626953,282.9822998046875,11.250945456822713,-0.0002902884327428801,11.262900241216023,-0.011664503471304972,589.9967481165684,356.88332295417786
216576,36,256.8794860839844,282.9822998046875,10.399682315190633,-0.000929558829504155,10.412152262528737,-0.011540328338742255,590.1009527485046,367.0151674747467
222592,37,270.7872009277344,282.9822998046875,9.593582133452097,0.00023605543097816964,9.604833738009136,-0.011487636785022914,590.6323419390941,376.8706591129303
228608,38,257.82354736328125,282.9822998046875,9.727881105740865,0.000473943121729666,9.738895722230275,-0.011488587083294987,590.5696759782854,387.0974235534668
234624,39,283.61175537109375,283.61175537109375,9.984788266817729,-0.00038774258587808883,9.996730597813924,-0.01155460518784821,590.6417505290331,397.23571825027466
240640,40,236.5288848876953,283.61175537109375,11.680372428894042,-0.0005669427912297478,11.692612632115681,-0.011673208489082754,589.5616177552384,408.167683839798
246656,41,279.224365234375,283.61175537109375,9.159126420815786,-0.0006596485845704307,9.171596995989482,-0.011810987264228363,589.384828966497,418.49736857414246
252672,42,238.88462829589844,283.61175537109375,11.23089501063029,-0.0008707197465773308,11.243621786435446,-0.011856074056898555,589.3570984245879,428.7247929573059
258688,43,256.45440673828125,283.61175537109375,9.736814697583517,-0.0017719040967058397,9.750533302625021,-0.01194674822812279,588.994798850914,439.2025201320648
264704,44,265.2591552734375,283.61175537109375,10.041532560189564,-0.00033238784195095407,10.05385251045227,-0.011987582423413794,588.3979885504336,449.8723740577698
270720,45,235.23020935058594,283.61175537109375,11.386385305722554,-0.0009491349673315034,11.399027975400289,-0.011693484460314115,588.6181265846093,459.92467403411865
276736,46,281.7652893066406,283.61175537109375,9.34464092652003,-0.00010167711522262775,9.356702514489491,-0.011959883097248773,588.6816247946176,470.0945100784302
282752,47,269.7676696777344,283.61175537109375,9.524813576539357,-0.0005124113825938063,9.537268495559692,-0.011942533869296312,588.9447135847028,480.0993938446045
288768,48,260.8876953125,283.61175537109375,10.002452496687571,-0.0005846001551127411,10.015015804767609,-0.011978689356086154,588.9924323872494,490.27455043792725
294784,49,254.2515106201172,283.61175537109375,9.421221474806467,-0.0007209560213292814,9.433909646670024,-0.011967201360190909,589.0758082008313,500.41776609420776
300800,50,240.78817749023438,283.61175537109375,12.810916248957316,-0.0009003748526423235,12.823711109161376,-0.011894457826080422,589.1371680055549,510.5771903991699
306816,51,231.48593139648438,283.61175537109375,12.151015019416809,-0.0014171668468255423,12.164162158966064,-0.011729995378603537,589.0418527460714,520.8730051517487
312832,52,252.6843719482422,283.61175537109375,9.128581341107687,0.0002872428000331014,9.140236751238506,-0.011942684922056893,589.2699922337192,530.880588054657
318848,53,234.1935577392578,283.61175537109375,10.027551380793254,-0.0008077795277215601,10.04044626156489,-0.012087062319430212,589.4826536795563,540.8946268558502
324864,54,210.2669219970703,283.61175537109375,11.578486339251201,-0.0014342556834738692,11.591989890734355,-0.012069304931598406,589.8214682661863,550.7836141586304
330880,55,196.12820434570312,283.61175537109375,13.107050037384033,-0.0008893880418093729,13.119930299123128,-0.011990900477394461,589.9094828212188,560.8996119499207
336896,56,219.96295166015625,283.61175537109375,10.808330909411113,-0.0015520323512456357,10.821727029482524,-0.011844108090735972,590.0918445207485,570.921294927597
342912,57,224.84564208984375,283.61175537109375,11.179230872790018,-0.00037516807647626217,11.19145184357961,-0.011845828980828326,590.0239861450439,581.1831519603729
348928,58,236.57131958007812,283.61175537109375,10.513753207524617,-0.0007435343462857347,10.526295749346415,-0.01179896656734248,590.1594674075462,591.2435863018036
354944,59,215.25531005859375,283.61175537109375,11.058649412790935,-0.0006276856639942707,11.07118998368581,-0.01191289076426377,590.3713154631486,601.2216222286224
360960,60,212.89346313476562,283.61175537109375,10.77954998811086,-0.0007801184766479619,10.79228138923645,-0.011951291817240417,590.5635124455442,611.2128372192383
366976,61,227.4315643310547,283.61175537109375,10.06705781618754,-0.0007701038531100601,10.07971785068512,-0.011889932677149773,590.6555282976351,621.3029124736786
372992,62,242.50582885742188,283.61175537109375,10.124165153503418,-0.001577410272208098,10.137644632657368,-0.01190207595936954,590.5886915990185,631.5596714019775
379008,63,237.16729736328125,283.61175537109375,10.2521444439888,-0.001991753976037214,10.265811971823375,-0.011675775105444094,590.6080226132253,641.7251129150391
385024,64,243.61431884765625,283.61175537109375,9.270675508181254,-0.0008302608321221946,9.283486970265706,-0.011981206534740826,590.5394443396563,651.9869310855865
391040,65,229.93734741210938,283.61175537109375,10.844785650571188,-0.0002718807313750506,10.856926401456198,-0.011868879152461886,590.5030776190547,662.2150075435638
397056,66,241.40866088867188,283.61175537109375,10.531666628519694,-0.0010679286410697078,10.544662002722422,-0.01192743971478194,590.5373565900228,672.3638997077942
403072,67,252.79196166992188,283.61175537109375,9.753826594352722,-0.0022375382335307115,9.767686716715495,-0.011622644068362812,590.5666345310948,682.5173933506012
409088,68,260.2942199707031,283.61175537109375,10.459667046864828,-0.0011462162296750418,10.472524730364482,-0.011711427608194451,590.226990976086,693.1028337478638
415104,69,266.50946044921875,283.61175537109375,9.289296925067902,-0.0013930861188809003,9.302261145909627,-0.011571175465360285,589.8981328167737,703.6875977516174
421120,70,254.77879333496094,283.61175537109375,9.02797886133194,-0.0017628446160613542,9.041085124015808,-0.011343456447745363,589.9292912399147,713.8482632637024
427136,71,261.95391845703125,283.61175537109375,9.386212317148845,-0.0009020990374657423,9.398390611012777,-0.011276138954175015,589.8378465054498,724.1583471298218
433152,72,255.40347290039062,283.61175537109375,9.11323070526123,-0.0010238581929220855,9.12574251095454,-0.011487894031840066,589.8266427565219,734.3717095851898
