step,iteration,mean_reward,best_reward,mean_loss,loss_objective,loss_critic,loss_entropy,fps,elapsed_s
300800,50,205.6077880859375,273.94134521484375,9.806134021282196,-0.0008521130724754282,9.817539954185486,-0.010553825297392905,594.7093265573519,505.7933120727539
306816,51,206.65560913085938,273.94134521484375,10.438173961639404,-0.0006831023955512346,10.449348584810894,-0.010491507756523789,594.9206987751066,515.7258784770966
312832,52,192.94015502929688,273.94134521484375,11.04947697321574,-0.0012960437941170965,11.061089030901591,-0.010316015562663476,595.5775742015506,525.2581923007965
318848,53,203.70582580566406,273.94134521484375,10.972732583681742,-0.0009202410518994065,10.98400825659434,-0.010355408008520802,596.6941782305524,534.3574843406677
324864,54,192.85479736328125,273.94134521484375,9.601341927051545,-0.002279110145879004,9.614013210932415,-0.010392162933324773,597.450496407292,543.7504897117615
330880,55,234.88467407226562,273.94134521484375,8.868718636035918,-0.001418956617175556,8.880541960398356,-0.010404381202533841,597.9102083670543,553.3941307067871
336896,56,207.83859252929688,273.94134521484375,10.244432210922241,-0.0014875633492015853,10.256713318824769,-0.010793515737168491,597.7496258558778,563.6072118282318
342912,57,232.0167694091797,273.94134521484375,9.56224411725998,-0.0011103301179399654,9.574073962370555,-0.010719617580374081,596.7775034630937,574.6061103343964
348928,58,248.140380859375,273.94134521484375,10.558188501993815,-0.0007467400046061797,10.569673816363016,-0.010738582536578178,596.4728623598909,584.9855408668518
354944,59,226.6947479248047,273.94134521484375,10.352752010027567,-0.0009737291268439622,10.364682594935099,-0.010956892169391115,596.1913005485926,595.3525314331055
360960,60,231.67527770996094,273.94134521484375,10.744452317555746,-0.0006633811234607823,10.755601159731548,-0.010485461462909977,596.1702902941248,605.4645893573761
366976,61,263.730224609375,273.94134521484375,9.739805463949839,-0.0009008589383142344,9.751453439394632,-0.010747124130527178,595.5768442613428,616.1690192222595
372992,62,255.41217041015625,273.94134521484375,10.272373978296915,-0.0008736078538251294,10.283318678538004,-0.010071084353451927,594.2974407203235,627.6183850765228
379008,63,247.48049926757812,273.94134521484375,10.106638876597087,-7.133830523485448e-05,10.117387906710308,-0.010677690509085853,593.5630852872928,638.5302748680115
385024,64,239.3385772705078,273.94134521484375,10.277547864119212,-0.000691137267559346,10.288821208477021,-0.01058222825328509,589.0702608226818,653.6130332946777
391040,65,251.1514434814453,273.94134521484375,10.316746266682943,-0.0010737361756794886,10.328629310925802,-0.010809312155470253,584.9164467361376,668.5399293899536
397056,66,251.09397888183594,273.94134521484375,9.810445793469746,-0.0006181381889431996,9.822262171904246,-0.011198225795912247,584.6151698350416,679.1749863624573
403072,67,252.79246520996094,273.94134521484375,10.588206378618876,-0.0016917729759653444,10.600669972101848,-0.010771849805799623,584.1126805510539,690.0586366653442
409088,68,229.82882690429688,273.94134521484375,9.811013595263164,-0.0010722588445461144,9.822965157032012,-0.010879254542912047,583.3872912815499,701.2288510799408
415104,69,243.62513732910156,273.94134521484375,10.086283020178477,-0.0010452465878335964,10.098468522230784,-0.011140293216643234,583.0004993240279,712.0131123065948
421120,70,255.27392578125,273.94134521484375,10.256506323814392,-0.0010371870481730308,10.268425345420837,-0.010881849805203576,582.4528587045116,723.0113024711609
427136,71,253.4945526123047,273.94134521484375,10.3323233127594,-0.0012503855498641008,10.344422849019368,-0.010849180817604064,582.1227183284083,733.7559359073639
433152,72,245.4843292236328,273.94134521484375,10.399517822265626,-0.0010758160781768982,10.411723577976227,-0.011129996133968234,581.4229617155248,744.9860575199127
439168,73,231.9840545654297,273.94134521484375,9.084309649467468,-0.0011490333202800684,9.096734635035197,-0.011275910267916819,581.0044759867,755.8771371841431
445184,74,254.36082458496094,273.94134521484375,11.355010358492533,-0.0008304118297037366,11.367166630427043,-0.011325879752015074,580.5470580929275,766.8353388309479
451200,75,233.56219482421875,273.94134521484375,10.961281768480937,-0.0006048506322107035,10.972806278864542,-0.010919618280604481,580.2563849425768,777.5873074531555
457216,76,232.82797241210938,273.94134521484375,10.90708240667979,-0.00048259691313796705,10.91851053237915,-0.010945519634212057,580.1405728683983,788.1124358177185
463232,77,229.01693725585938,273.94134521484375,11.168913356463115,-0.0008359255988947971,11.181118718783061,-0.011369462908866505,579.8580396555299,798.8713932037354
469248,78,229.31655883789062,273.94134521484375,11.19521677494049,-0.0013967055203740733,11.207898910840353,-0.011285423495185872,579.7283323445291,809.4274055957794
475264,79,213.9134521484375,273.94134521484375,11.764895717302958,-0.0021461452836471534,11.778076807657877,-0.011034986625115076,579.1174957242571,820.6693866252899
481280,80,244.0626678466797,273.94134521484375,10.185310892264049,-0.0007630803165379304,10.196938403447469,-0.010864481438572209,578.9537249815972,831.2926909923553
487296,81,242.43115234375,273.94134521484375,9.36699976126353,-0.0013138385358809808,9.378727662563325,-0.010413992839554945,578.7610099905369,841.9641122817993
493312,82,267.8697204589844,273.94134521484375,8.303260139624278,-0.0006841507218616427,8.31424740155538,-0.010303086911638578,578.7962237140216,852.3068737983704
499328,83,232.84390258789062,273.94134521484375,9.789001580079397,-0.0017186148708141335,9.801141786575318,-0.010421535139903427,578.515492702711,863.1194951534271
505344,84,253.40870666503906,273.94134521484375,9.113513704140981,-0.0010191190951214161,9.125778126716614,-0.011245303166409334,578.3472815432106,873.7725863456726
511360,85,227.9315643310547,273.94134521484375,10.854162907600402,-0.0007960307157401184,10.865985027949016,-0.011026096328472098,578.1181360163796,884.5250964164734
517376,86,246.01724243164062,273.94134521484375,9.382886934280396,-0.0016143961424802677,9.395311705271403,-0.01081037912517786,578.021129403623,895.0814661979675
523392,87,277.56689453125,277.56689453125,9.837930985291798,-0.0009022636243140961,9.849670815467835,-0.010837551547835271,578.108765679951,905.3521258831024
529408,88,205.4035186767578,277.56689453125,10.43644913037618,-0.0016049709936093374,10.449033912022909,-0.010979823015319804,578.0519896876239,915.8484175205231
535424,89,225.68505859375,277.56689453125,9.552062145868938,-0.0007441233020927029,9.56354163090388,-0.010735359795702,577.8542790792558,926.5727007389069
541440,90,224.1685791015625,277.56689453125,11.66734851996104,-0.0009607301079323023,11.678760242462157,-0.010451005181918542,577.8036366590057,937.0657532215118
547456,91,223.9348602294922,277.56689453125,11.0655996799469,-0.0016393376514776423,11.077597777048746,-0.010358682391233743,577.7091829204193,947.6325047016144
553472,92,232.54701232910156,277.56689453125,8.93884463707606,-0.0014193969768558764,8.950854615370433,-0.010590595146641135,577.6928536503129,958.0731291770935
559488,93,267.05767822265625,277.56689453125,9.077234788735707,-0.0010357384430899398,9.08901264667511,-0.010742088903983434,577.4657928098499,968.8677787780762
565504,94,257.775146484375,277.56689453125,9.983591989676158,-0.0010349092855089523,9.995342445373534,-0.010715595788011949,577.2949371769697,979.575540304184
571520,95,251.9699249267578,277.56689453125,9.103287279605865,-0.0011288963560866468,9.114886848131816,-0.010470690989556412,577.458727729942,989.7157537937164
577536,96,262.5478210449219,277.56689453125,10.092137622833253,-0.0006145752302628704,10.103214232126872,-0.010462048781725268,576.9362085121381,1001.0396149158478
583552,97,254.98504638671875,277.56689453125,9.642658762137096,-0.0011690115379148361,9.654390287399291,-0.010562578728422523,576.8129710629645,1011.6832132339478
589568,98,251.08094787597656,277.56689453125,9.583858052889505,-0.0007044879087026057,9.595669949054718,-0.011107465764507652,576.7235553121966,1022.2714064121246
595584,99,278.93646240234375,278.93646240234375,8.356158602237702,-0.0018565641052050053,8.36897652943929,-0.010961329936981202,576.5680147251212,1032.9813392162323
601600,100,277.5839538574219,278.93646240234375,8.568247230847676,-0.0006589261059323522,8.579773994286855,-0.010867820555965106,576.3712180665354,1043.7717587947845
